ISO	NAME	LAT	LON	ETHNOLOGUE	GLOTTOLOG
yij	YINDJIBARNDI	-21.75	117.92	Australian,Pama-Nyungan,South-West,CoastalNgayarda	Pama-Nyungan,South-WestPama-Nyungan,Pilbara,Ngayarda,CentralNgayarda,Yindjibarndi-Kurrama
yiy	YIR_YORONT	-14.83	141.83	Australian,Pama-Nyungan,Paman,YirYoront	Pama-Nyungan,Paman,SouthwestPama,CoastalSouthwestPaman
dhg	YOLNGUMATHA	-12.67	136.75	Australian,Pama-Nyungan,Yuulngu,Dhangu	Pama-Nyungan,Yuulngu,SouthernYolngu,Southern-EasternYolngu
xyy	YORTA_YORTA	-36.00	146.00	Australian,Pama-Nyungan,Yotayotic	Pama-Nyungan,SoutheasternPama-Nyungan,VictorianPama-Nyungan,EasternVictoria
yub	YUGAMBAL	-28.05	152.98	Australian,Pama-Nyungan,Yugambal	Pama-Nyungan,Yugambalic,Yugambal-Bigambal
rmb	RAINBARNGO	-12.83	134.58	Australian,Gunwingguan,Rembargic	Gunwinyguan,GunwinyguanBak,EasternGunwinyguan,Jala
nam	NGANGIKURRUNGGURR	-14.00	130.50	Australian,Daly,Murrinh-Patha	Southern_Daly
gcd	GANGGALIDA	-17.33	138.83	Australian,Pama-Nyungan,Tangic	Tangkic,SouthernTangkic
gyd	KAYARDILD	-17.05	139.50	Australian,Pama-Nyungan,Tangic	Tangkic,SouthernTangkic,Kayardild-Yangkaal
tiw	TIWI	-11.50	131.00	Australian,Tiwian	Tiwi
umr	UMBUGARLA	-13.00	132.00	Australian,Umbugarla-Ngumbur	Umbugarla
waq	WAGIMAN	-14.00	131.25	Australian,Gunwingguan,Wagiman	Wagiman
wrz	WARAY	-13.17	131.25	Australian,Gunwingguan,Warayan	Gunwinyguan,WesternGunwinyguan
jig	DJINGILI	-17.75	134.00	Australian,WestBarkly	Mirndi,WestBarkly
nji	GUDANJI	-15.43	134.42	Australian,WestBarkly	Mirndi,WestBarkly,Gudanji-Binbinga-Wambaya
wmb	WAMBAYA	-18.67	135.75	Australian,WestBarkly	Mirndi,WestBarkly,Gudanji-Binbinga-Wambaya
amy	AMI	-13.50	130.00	Australian,Daly,Bringen-Wagaydy,Wagaydy	Western_Daly,Wagaydy,Ame-Manda
zma	MANDA	-13.67	129.83	Australian,Daly,Bringen-Wagaydy,Wagaydy	Western_Daly,Wagaydy,Ame-Manda
zmm	MARAMANADJI	-14.25	130.67	Australian,Daly,Bringen-Wagaydy,Bringen	Western_Daly,Bringen
zmr	MARANUNGGU	-13.67	130.00	Australian,Daly,Bringen-Wagaydy,Wagaydy	Western_Daly,Wagaydy
zmt	MARENGAR	-14.25	130.00	Australian,Daly,Bringen-Wagaydy,Bringen	Western_Daly,Bringen,Maringarr-Matige
zmd	MARIDAN	-14.17	130.17	Australian,Daly,Bringen-Wagaydy,Bringen	Western_Daly,Bringen,Marithielic
mfr	MARITHIEL	-13.83	130.00	Australian,Daly,Bringen-Wagaydy,Bringen	Western_Daly,Bringen,Marithielic
zmj	MARITYABEN	-13.92	129.83	Australian,Daly,Bringen-Wagaydy,Bringen	Western_Daly,Bringen,Marithielic
xru	MARRIAMMU	-12.28	130.50	Australian,Daly,Marriammu	Western_Daly,Bringen,Marithielic
gww	GUNIN_KWINI	-14.25	126.67	Australian,Worrorran	Worrorran,NorthernWorrorran
ung	NGARINYIN	-16.33	126.00	Australian,Worrorran	Worrorran
xgu	UNGGUMI	-15.65	124.67	Australian,Worrorran,WesternWorrorran	Worrorran
wub	WUNAMBAL	-14.83	125.50	Australian,Worrorran	Worrorran,NorthernWorrorran
wrr	WARDAMAN	-15.50	131.00	Australian,Gunwingguan,Yangmanic	Yangmanic
jng	YANGMAN	-14.67	132.58	Australian,Gunwingguan,Yangmanic	Yangmanic
ale	ALEUT	54.00	-166.00	Eskimo-Aleut,Aleut	Eskimo-Aleut
esu	C_YUPIK	59.50	-160.00	Eskimo-Aleut,Eskimo,Yupik,AlaskanYupik	Eskimo-Aleut,Eskimo,Yupik,AlaskanYupik
kal	EAST_GREENLANDIC	65.00	-40.00	Eskimo-Aleut,Eskimo,Inuit-Inupiaq	Eskimo-Aleut,Eskimo,Inuit
esi	INUPIAQ	67.00	-161.00	Eskimo-Aleut,Eskimo,Inuit-Inupiaq	Eskimo-Aleut,Eskimo,Inuit,Inupiatun
ikt	KANGIRYUARMIUTUN	70.74	-117.46	Eskimo-Aleut,Eskimo,Inuit-Inupiaq	Eskimo-Aleut,Eskimo,Inuit
ess	ST_LAWRENCE_YUPIK	63.50	-170.50	Eskimo-Aleut,Eskimo,Yupik	Eskimo-Aleut,Eskimo,Yupik
ike	INUKTITUT_EASTERN_CANADIAN	62.00	-73.00	Eskimo-Aleut,Eskimo,Inuit-Inupiaq	Eskimo-Aleut,Eskimo,Inuit
ysr	YUPIK_SIRENIK	64.42	-173.95	Eskimo-Aleut,Eskimo,Yupik	Eskimo-Aleut,Eskimo,Yupik
bea	BEAVER	57.00	-120.00	Eyak-Athabaskan,Athabaskan,NorthernAthabaskan	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,NorthernAthapaskan
crx	C_CARRIER	53.75	-123.50	Eyak-Athabaskan,Athabaskan,NorthernAthabaskan,Carrier	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,NorthernAthapaskan,Dakelh
chp	CHIPEWYAN	59.00	-106.00	Eyak-Athabaskan,Athabaskan,NorthernAthabaskan	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,NorthernAthapaskan
apm	CHIRICAHUA	33.25	-108.00	Eyak-Athabaskan,Athabaskan,Apachean,Apache	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Apachean,SouthwesternApachean,WesternSouthwesternApachean
dgr	DOGRIB	63.00	-115.00	Eyak-Athabaskan,Athabaskan,NorthernAthabaskan	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,NorthernAthapaskan,Hare-Slavey
gce	GALICE	43.00	-121.00	Eyak-Athabaskan,Athabaskan,PacificCoastAthabaskan,OregonAthabaskan	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,PacificCoastAthapaskan,OregonAthapaskan,RogueRiver
scs	HARE	67.00	-125.00	Eyak-Athabaskan,Athabaskan,NorthernAthabaskan,Slavey-Hare	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,NorthernAthapaskan,Hare-Slavey,Slave
hup	HUPA	41.08	-123.67	Eyak-Athabaskan,Athabaskan,PacificCoastAthabaskan,CaliforniaAthabaskan	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,PacificCoastAthapaskan,CaliforniaAthapaskan
apj	JICARILLA_APACHE	36.58	-104.00	Eyak-Athabaskan,Athabaskan,Apachean,Apache	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Apachean,SouthwesternApachean,EasternSouthwesternApachean
ktw	KATO	39.67	-123.67	Eyak-Athabaskan,Athabaskan,PacificCoastAthabaskan,CaliforniaAthabaskan	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,PacificCoastAthapaskan,CaliforniaAthapaskan
gwi	KUTCHIN	67.00	-146.00	Eyak-Athabaskan,Athabaskan,NorthernAthabaskan	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,NorthernAthapaskan
apl	LIPAN	33.33	-105.50	Eyak-Athabaskan,Athabaskan,Apachean,Apache	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Apachean,SouthwesternApachean,EasternSouthwesternApachean
mvb	MATTOLE	40.17	-124.17	Eyak-Athabaskan,Athabaskan,PacificCoastAthabaskan,CaliforniaAthabaskan	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,PacificCoastAthapaskan,CaliforniaAthapaskan
nav	NAVAHO	36.17	-108.00	Eyak-Athabaskan,Athabaskan,Apachean	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Apachean,SouthwesternApachean,WesternSouthwesternApachean
apw	SAN_CARLOS	33.75	-110.00	Eyak-Athabaskan,Athabaskan,Apachean,Apache	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Apachean,SouthwesternApachean,WesternSouthwesternApachean
srs	SARCEE	52.50	-116.00	Eyak-Athabaskan,Athabaskan,NorthernAthabaskan	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,NorthernAthapaskan
tcb	TANACROSS	63.50	-143.50	Eyak-Athabaskan,Athabaskan,NorthernAthabaskan	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,NorthernAthapaskan
eya	EYAK	60.50	-145.00	Eyak-Athabaskan	Athapaskan-Eyak-Tlingit,Athapaskan-Eyak
tli	TLINGIT	59.00	-135.00	Languageisolate20	Athapaskan-Eyak-Tlingit
hax	HAIDA	53.00	-132.00	Haida	Haida
aaq	ABNAKI_EASTERN	45.00	-68.67	Algic,Algonquian,EasternAlgonquian,Abenaki	Algic,Algonquian,EasternAlgonquian
abe	ABNAKI_WESTERN	44.00	-72.25	Algic,Algonquian,EasternAlgonquian,Abenaki	Algic,Algonquian,EasternAlgonquian
alq	ALGONQUIN	46.00	-77.00	Algic,Algonquian,Ojibwa-Potawatomi	Algic,Algonquian,EasternGreatLakesAlgonquian,Ojibwa-Potawatomi,Ojibwa,Severn-Algonquin
arp	ARAPAHO	40.00	-103.00	Algic,Algonquian,Arapaho	Algic,Algonquian,Arapahoic
atj	ATIKAMEKW	48.00	-74.00	Algic,Algonquian,Cree-Montagnais	Algic,Algonquian,Cree-Montagnais-Naskapi
bla	BLACKFOOT	50.00	-112.67	Algic,Algonquian	Algic,Algonquian
chy	CHEYENNE	47.00	-95.00	Algic,Algonquian	Algic,Algonquian
ciw	CHIPPEWA	47.00	-89.00	Algic,Algonquian,Ojibwa-Potawatomi	Algic,Algonquian,EasternGreatLakesAlgonquian,Ojibwa-Potawatomi,Ojibwa,NuclearOjibwe,Central-Eastern-SouthwesternOjibwa
cwd	CREE_WOODS	57.00	-99.00	Algic,Algonquian,Cree-Montagnais	Algic,Algonquian,Cree-Montagnais-Naskapi,Cree
umu	DELAWARE_MUNSEE	41.50	-74.67	Algic,Algonquian,EasternAlgonquian,Delaware	Algic,Algonquian,EasternAlgonquian,Delawaran,CommonDelaware
sac	FOX	43.00	-83.00	Algic,Algonquian,Fox	Algic,Algonquian,EasternGreatLakesAlgonquian,Fox
ats	GROS_VENTRE	48.5	-109.00	Algic,Algonquian,Arapaho	Algic,Algonquian,Arapahoic
mia	KASKASKIA_ILLINOIS	37.92	-89.91	Algic,Algonquian	Algic,Algonquian,EasternGreatLakesAlgonquian
kic	KICKAPOO	42.25	-84.00	Algic,Algonquian,Fox	Algic,Algonquian,EasternGreatLakesAlgonquian,Fox
mjy	MAHICAN	42.67	-73.50	Algic,Algonquian	Algic,Algonquian,EasternAlgonquian,Delawaran
mez	MENOMINEE	45.50	-88.33	Algic,Algonquian	Algic,Algonquian
crg	MICHIF	52.00	-100.17	Mixedlanguage,French-Cree	MixedLanguage
mic	MICMAC	45.00	-63.00	Algic,Algonquian,EasternAlgonquian	Algic,Algonquian,EasternAlgonquian
mof	MOHEGAN	41.55	-72.00	Algic,Algonquian,Eastern	Algic,Algonquian,EasternAlgonquian
moe	MONTAGNAIS	52.00	-65.00	Algic,Algonquian,Cree-Montagnais	Algic,Algonquian,Cree-Montagnais-Naskapi
nsk	NASKAPI	56.00	-70.00	Algic,Algonquian,Cree-Montagnais	Algic,Algonquian,Cree-Montagnais-Naskapi
ojs	OJIBWA_SEVERN_UnnamedInSource	53.00	-90.00	Algic,Algonquian,Ojibwa-Potawatomi	Algic,Algonquian,EasternGreatLakesAlgonquian,Ojibwa-Potawatomi,Ojibwa,Severn-Algonquin
ojg	OJIBWA_EASTERN	46.00	-80.00	Algic,Algonquian,Ojibwa-Potawatomi	Algic,Algonquian,EasternGreatLakesAlgonquian,Ojibwa-Potawatomi,Ojibwa,NuclearOjibwe,Central-Eastern-SouthwesternOjibwa
otw	OTTAWA	42.83	-82.67	Algic,Algonquian,Ojibwa-Potawatomi	Algic,Algonquian,EasternGreatLakesAlgonquian,Ojibwa-Potawatomi,Ojibwa
pqm	PASSAMAQUODDY_MALISEET_UnnamedInSource	45.00	-67.00	Algic,Algonquian,EasternAlgonquian	Algic,Algonquian,EasternAlgonquian
pot	POTAWATOMI	44.50	-85.00	Algic,Algonquian,Ojibwa-Potawatomi	Algic,Algonquian,EasternGreatLakesAlgonquian,Ojibwa-Potawatomi
pim	POWHATAN_UnnamedInSource	37.33	-76.50	Algic,Algonquian,EasternAlgonquian	Algic,Algonquian,EasternAlgonquian
sjw	SHAWNEE	40.00	-83.00	Algic,Algonquian	Algic,Algonquian,EasternGreatLakesAlgonquian
unm	UNAMI_UnnamedInSource	40.00	-75.17	Algic,Algonquian,EasternAlgonquian,Delaware	Algic,Algonquian,EasternAlgonquian,Delawaran,CommonDelaware
wam	WAMPANOAG_NATICK	42.50	-71.00	Algic,Algonquian,EasternAlgonquian	Algic,Algonquian,EasternAlgonquian
wiy	WIYOT	40.83	-124.17	Algic,Ritwan	Algic
yur	YUROK	41.33	-124.00	Algic,Ritwan	Algic
bue	BEOTHUK	48.00	-57.00	Unclassified	Beothuk
cay	CAYUGA	42.75	-76.75	Iroquoian,NorthernIroquoian,FiveNations-Huronian-Susquehannock,FiveNations-Susquehannock	Iroquoian,NorthernIroquoian
moh	MOHAWK	43.50	-74.25	Iroquoian,NorthernIroquoian,FiveNations-Huronian-Susquehannock,FiveNations-Susquehannock,Mohawk-Oneida	Iroquoian,NorthernIroquoian,Mohawk-Oneida
one	ONEIDA	43.00	-75.67	Iroquoian,NorthernIroquoian,FiveNations-Huronian-Susquehannock,FiveNations-Susquehannock,Mohawk-Oneida	Iroquoian,NorthernIroquoian,Mohawk-Oneida
ono	ONONDAGA	42.75	-76.17	Iroquoian,NorthernIroquoian,FiveNations-Huronian-Susquehannock,FiveNations-Susquehannock	Iroquoian,NorthernIroquoian
see	SENECA	42.50	-77.50	Iroquoian,NorthernIroquoian,FiveNations-Huronian-Susquehannock,FiveNations-Susquehannock	Iroquoian,NorthernIroquoian
tus	TUSCARORA	36.00	-77.50	Iroquoian,NorthernIroquoian,Tuscarora-Nottoway	Iroquoian,NorthernIroquoian,Tuscarora-Nottoway
chr	CHEROKEE	35.50	-83.50	Iroquoian	Iroquoian
tjm	TIMUCUA	30.25	-82.50	Unclassified	Timucua
yuc	YUCHI	35.75	-86.75	Languageisolate21	Yuchi
akz	ALABAMA	32.33	-87.41	Muskogean,EasternMuskogean,CentralMuskogean,Apalachee-Alabama-Koasati,Alabama-Koasati	Muskogean,Alabaman-Koasati
cic	CHICKASAW	34.00	-88.00	Muskogean,WesternMuskogean	Muskogean,WesternMuskogean
cho	CHOCTAW	32.25	-88.50	Muskogean,WesternMuskogean	Muskogean,WesternMuskogean
mus	CREEK	34.00	-85.00	Muskogean,EasternMuskogean,Creek-Seminole	Creek
cku	KOASATI	34.83	-85.17	Muskogean,EasternMuskogean,CentralMuskogean,Apalachee-Alabama-Koasati,Alabama-Koasati	Muskogean,Alabaman-Koasati
mik	MIKASUKI	32.00	-85.00	Muskogean,EasternMuskogean,CentralMuskogean,Hitchiti-Mikasuki	Muskogean
ncz	NATCHEZ	31.75	-91.33	Languageisolate22	Natchez
tun	TUNICA	32.67	-91.00	Languageisolate23	Tunica
aqp	ATAKAPA	30.00	-93.50	Atakapa	Atakapa
ctm	CHITIMACHA	29.67	-91.00	Languageisolate24	Chitimacha
tqw	TONKAWA	30.25	-96.75	Languageisolate25	Tonkawa
xcm	COMECRUDO	24.00	-97.50	Coahuiltecan	Comecrudan
ari	ARIKARA	45.50	-100.50	Caddoan,NorthernCaddoan,Kitsai-Proto-Pawnee,Proto-Pawnee	Caddoan,NorthernCaddoan,Pawnee-Kitsai,Pawnee-Arikara
cad	CADDO	33.33	-93.50	Caddoan	Caddoan
kii	KITSAI	31.83	-96.50	Caddoan,NorthernCaddoan,Kitsai-Proto-Pawnee	Caddoan,NorthernCaddoan,Pawnee-Kitsai
paw	PAWNEE	41.00	-98.67	Caddoan,NorthernCaddoan,Kitsai-Proto-Pawnee,Proto-Pawnee	Caddoan,NorthernCaddoan,Pawnee-Kitsai,Pawnee-Arikara
wic	WICHITA	33.33	-97.33	Caddoan,NorthernCaddoan	Caddoan,NorthernCaddoan
asb	ASSINIBOINE	50.25	-103.42	Siouan-Catawban,Siouan,MississippiValley-OhioValleySiouan,MississippiValleySiouan,Dakota	Siouan,CoreSiouan,MississippiValley-OhioValleySiouan,MississippiValley,Dakotaic
bll	BILOXI	30.50	-88.67	Siouan-Catawban,Siouan,Southeastern,Biloxi-Ofo	Siouan,CoreSiouan,MississippiValley-OhioValleySiouan,SoutheasternSiouan,Biloxi-Ofo
chc	CATAWBA	35.50	-80.50	Siouan-Catawban,Catawban	Siouan,Catawban
cro	CROW	47.00	-108.00	Siouan-Catawban,Siouan,MissouriRiverSiouan	Siouan,CoreSiouan,MissouriRiverSiouan
dak	DAKOTA	45.00	-93.50	Siouan-Catawban,Siouan,MississippiValley-OhioValleySiouan,MississippiValleySiouan,Dakota	Siouan,CoreSiouan,MississippiValley-OhioValleySiouan,MississippiValley,Dakotaic
hid	HIDATSA	47.00	-102.50	Siouan-Catawban,Siouan,MissouriRiverSiouan	Siouan,CoreSiouan,MissouriRiverSiouan
iow	IOWA-OTO	40.50	-96.00	Siouan-Catawban,Siouan,MississippiValley-OhioValleySiouan,MississippiValleySiouan,Chiwere-Winnebago	Siouan,CoreSiouan,MississippiValley-OhioValleySiouan,MississippiValley,Winnebago-Chiwere
ksk	KANSA	36.17	-97.00	Siouan-Catawban,Siouan,MississippiValley-OhioValleySiouan,MississippiValleySiouan,Dhegihan,Omaha-Ponca	Siouan,CoreSiouan,MississippiValley-OhioValleySiouan,MississippiValley,Dhegiha
lkt	LAKHOTA	43.83	-101.83	Siouan-Catawban,Siouan,MississippiValley-OhioValleySiouan,MississippiValleySiouan,Dakota	Siouan,CoreSiouan,MississippiValley-OhioValleySiouan,MississippiValley,Dakotaic
mhq	MANDAN	46.50	-102.50	Siouan-Catawban,Siouan	Siouan,CoreSiouan
ofo	OFO	36.03	-89.39	Siouan-Catawban,Siouan,Southeastern,Biloxi-Ofo	Siouan,CoreSiouan,MississippiValley-OhioValleySiouan,SoutheasternSiouan,Biloxi-Ofo
oma	OMAHA-PONCA	42.50	-97.50	Siouan-Catawban,Siouan,MississippiValley-OhioValleySiouan,MississippiValleySiouan,Dhegihan	Siouan,CoreSiouan,MississippiValley-OhioValleySiouan,MississippiValley,Dhegiha
osa	OSAGE	37.00	-94.00	Siouan-Catawban,Siouan,MississippiValley-OhioValleySiouan,MississippiValleySiouan,Dhegihan	Siouan,CoreSiouan,MississippiValley-OhioValleySiouan,MississippiValley,Dhegiha
qua	QUAPAW	36.17	-94.42	Siouan-Catawban,Siouan,MississippiValley-OhioValleySiouan,MississippiValleySiouan,Dhegihan	Siouan,CoreSiouan,MississippiValley-OhioValleySiouan,MississippiValley,Dhegiha
tta	TUTELO	37.67	-78.75	Siouan-Catawban,Siouan,Southeastern,Tutelo	Siouan,CoreSiouan,MississippiValley-OhioValleySiouan,SoutheasternSiouan
win	WINNEBAGO	43.50	-88.50	Siouan-Catawban,Siouan,MississippiValley-OhioValleySiouan,MississippiValleySiouan,Chiwere-Winnebago	Siouan,CoreSiouan,MississippiValley-OhioValleySiouan,MississippiValley,Winnebago-Chiwere
tow	JEMEZ	35.83	-107.00	Kiowa-Tanoan	Kiowa-Tanoan,Tanoan
kio	KIOWA	37.00	-99.00	Kiowa-Tanoan	Kiowa-Tanoan
tew	TEWA_ARIZONA	35.83	-110.42	Kiowa-Tanoan	Kiowa-Tanoan,Tanoan
twf	TIWA_NORTHERN_PICURIS	36.50	-105.50	Kiowa-Tanoan,Tanoan	Kiowa-Tanoan,Tiwa-Piro
tix	TIWA_SOUTHERN	35.00	-106.33	Kiowa-Tanoan,Tanoan	Kiowa-Tanoan,Tiwa-Piro
zun	ZUNI	35.08	-108.83	Languageisolate26	Zuni
nci	CLASSICAL_NAHUATL	19.42	-99.12	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,WesternNahuatl,CentralNahuatl
azz	HIGHLAND_PUEBLA_NAHUATL	19.58	-97.33	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl
ngu	NAHUATL_ACATLAN	17.67	-99.17	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl
nuz	NAHUATL_ATLACHOLOAYA_XOCHITEPEC	18.72	-99.22	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,WesternNahuatl,WesternPeriphery-NorthGuerreroNahuatl,NorthGuerreroNahuatl
nhe	NAHUATL_BUENOS_AIRES_ALAMO	20.92	-97.67	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl,HuastecaNahuatl
nch	NAHUATL_CHICONTEPEC	20.97	-98.17	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl,HuastecaNahuatl
naz	NAHUATL_CHILACACHAPA_CUETZALA_DEL_PROGRESO	18.12	-99.83	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,WesternNahuatl,WesternPeriphery-NorthGuerreroNahuatl,NorthGuerreroNahuatl
nhw	NAHUATL_COXCATLAN	21.58	-98.90	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl,HuastecaNahuatl
nhi	NAHUATL_CUACUILA_HUAUCHINANGO	20.17	-98.03	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl,Tehuacan-ZongolicaNahuatl,Tehuacanic
ncj	NAHUATL_DEL_NORTE_DEL_ESTADO_DE_PUEBLA	20.00	-98.25	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,WesternNahuatl,CentralNahuatl
ncx	NAHUATL_HUATLATLAUCA	18.67	-98.03	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl,Tehuacan-ZongolicaNahuatl,Tehuacanic
nhx	NAHUATL_MECAYAPAN	18.22	-94.82	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl,IsthmusNahuatl
nhp	NAHUATL_PAJAPAN	18.25	-94.70	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl,IsthmusNahuatl
ncl	NAHUATL_POMARO_AQUILA	18.50	-103.00	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,WesternNahuatl,WesternPeriphery-NorthGuerreroNahuatl,WesternPeripheryNahuatl
nhq	NAHUATL_RAFAEL_DELGADO	18.80	-97.07	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl
azn	NAHUATL_SAN_AGUSTIN_DE_BUENAVENTURA	22.60	-104.90	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,WesternNahuatl,WesternPeriphery-NorthGuerreroNahuatl,WesternPeripheryNahuatl,DurangoNahuatl
nhy	NAHUATL_SAN_BERNARDINO_TEOTITLAN_DEL_CAMINO	18.12	-97.00	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl
npl	NAHUATL_SAN_JOSE_MIAHUATLAN	18.27	-97.27	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl,Tehuacan-ZongolicaNahuatl,Tehuacanic
nhn	NAHUATL_SAN_MIGUEL_AYOTLA	18.67	-98.37	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,WesternNahuatl,CentralNahuatl
nsu	NAHUATL_SAN_PABLO_ZOQUITLAN	18.32	-97.02	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl,Tehuacan-ZongolicaNahuatl,Tehuacanic
nhm	NAHUATL_TEPOTZTLAN	18.58	-99.08	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,WesternNahuatl,CentralNahuatl
ppl	PIPIL	13.83	-89.58	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl
nx0	POCHUTLA_NAHUATL	15.75	-96.50	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,WesternNahuatl,CentralNahuatl
nhc	TABASCO_NAHUATL_CUPILCO	18.27	-93.02	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,EasternNahuatl,IsthmusNahuatl
nhg	TETELCINGO_NAHUATL	19.67	-99.00	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,CoreNahua,Nahuatl	Uto-Aztecan,SouthernUto-Aztecan,Corachol-Aztecan,Aztec,WesternNahuatl,CentralNahuatl
mfy	MAYO	26.00	-108.00	Uto-Aztecan,SouthernUto-Aztecan,Taracahitic,Cahitan	Uto-Aztecan,SouthernUto-Aztecan,Cahitan
